epoch,n, train_loss, valid_loss
1785,3, 5.4256173515, 4.6872177696,
1785,4, 5.0258543301, 4.1411136246,
1786,0, 5.2426246262, 6.6741939735,
1786,1, 4.3535476875, 4.9625003433,
1786,2, 4.6646614552, 4.2240561581,
1786,3, 4.3453908730, 4.4225843143,
1786,4, 4.6249380970, 5.1584040070,
1787,0, 4.5933029747, 6.1786375141,
1787,1, 5.0978702354, 5.9379244995,
1787,2, 4.2714420605, 4.3453316689,
1787,3, 4.3225824022, 5.2780955887,
1787,4, 6.3447597122, 3.5878663445,
1788,0, 5.8037002325, 5.3487368488,
1788,1, 5.1768529081, 6.6924609184,
1788,2, 4.8524457359, 5.8406323528,
1788,3, 4.3008815908, 4.8686441422,
1788,4, 4.0365476894, 4.9010124302,
1789,0, 4.7647750568, 5.3717118359,
1789,1, 5.4614535427, 3.9819289017,
1789,2, 4.0697814655, 4.9423750114,
1789,3, 5.2229293346, 6.6920373726,
1789,4, 5.1947278881, 5.3778751183,
1790,0, 4.3785690165, 5.7995062447,
1790,1, 4.2737026978, 3.8594158649,
1790,2, 4.4654859829, 4.2744562435,
1790,3, 5.5951767159, 4.3135472584,
1790,4, 4.4026899099, 4.4572647953,
1791,0, 6.1927938223, 4.7958220863,
1791,1, 4.7049739981, 3.3327793932,
1791,2, 5.1785971069, 7.0909177780,
1791,3, 4.5559729958, 4.0049222279,
1791,4, 5.1713543367, 4.5490104485,
1792,0, 4.6940648746, 3.6802999115,
1792,1, 4.7156415987, 5.4357590866,
1792,2, 4.1764337921, 6.1308526230,
1792,3, 5.2154918242, 5.8536787605,
1792,4, 4.6846816540, 5.0279928589,
1793,0, 4.3793252468, 5.2791336346,
1793,1, 4.8828305960, 3.9891550541,
1793,2, 5.1283941936, 4.9086830711,
1793,3, 6.5991260576, 5.3132303047,
1793,4, 4.9972871780, 4.4589000034,
1794,0, 6.1262989140, 5.2741104317,
1794,1, 5.4529370022, 5.7915430260,
1794,2, 4.4247802544, 5.4345775414,
1794,3, 4.7056719446, 5.4685535812,
1794,4, 5.1093328619, 4.8545140266,
1795,0, 4.2101687622, 3.5471255302,
1795,1, 4.0392680693, 4.1198752308,
1795,2, 5.5621872807, 6.7474974823,
1795,3, 5.5508077526, 6.2490755367,
1795,4, 4.6103694344, 3.9960458851,
1796,0, 4.4407177734, 5.0976457119,
1796,1, 4.5343041468, 3.1113321829,
1796,2, 4.0855653048, 4.5050305462,
1796,3, 4.5338957500, 3.6742862797,
1796,4, 3.8446919584, 3.5782917500,
1797,0, 4.2659464264, 4.7238108540,
1797,1, 5.3501332712, 6.2672856045,
1797,2, 4.7737633228, 5.3885541153,
1797,3, 4.9124334002, 4.4121897125,
1797,4, 5.1658370829, 6.3101535320,
1798,0, 5.7802036905, 5.4318896770,
1798,1, 3.6235263252, 6.7439709663,
1798,2, 4.9539217472, 3.9953587818,
1798,3, 5.0385659409, 6.1092370605,
1798,4, 4.3732804108, 4.5286868763,
1799,0, 5.1710847569, 8.0396658707,
1799,1, 4.8303268051, 4.4120101261,
1799,2, 5.2617067719, 5.9991984367,
1799,3, 4.3546020889, 5.0474399471,
1799,4, 5.1484232664, 5.6681431007,
1800,0, 4.5287589836, 7.6496300125,
1800,1, 4.8132278442, 4.8162387943,
1800,2, 4.8328206253, 6.5592799568,
1800,3, 3.6560600471, 4.8860889721,
1800,4, 4.8835317612, 4.8762458229,
1801,0, 4.4231480360, 4.6655577087,
1801,1, 4.8190033388, 3.8328451824,
1801,2, 4.6869063711, 5.6050805283,
1801,3, 4.4309139919, 5.2309750080,
1801,4, 5.4098208237, 6.0166177273,
1802,0, 4.9201561356, 5.0799077034,
1802,1, 4.4072475052, 5.7837313747,
1802,2, 4.3260216618, 4.4674893951,
1802,3, 4.5426873302, 5.4098748398,
1802,4, 4.4893451881, 5.2351188660,
1803,0, 5.0646084738, 3.5534464121,
1803,1, 5.0218596458, 4.2715717125,
1803,2, 4.8012464142, 6.4809313393,
1803,3, 4.2617856979, 4.5450808144,
1803,4, 4.3792592955, 5.0986353016,
1804,0, 4.7839610386, 5.1889434338,
1804,1, 4.9606647205, 4.5799660492,
1804,2, 4.7328935575, 4.2438464737,
1804,3, 4.8061854839, 5.2694282722,
1804,4, 5.2170633459, 5.4009515572,
1805,0, 3.9632124853, 5.3027752495,
1805,1, 4.3627503395, 4.0218770790,
1805,2, 3.9337440205, 4.4267796612,
1805,3, 5.0116502953, 3.7696851635,
1805,4, 3.8888870287, 7.3263451195,
1806,0, 4.2521094608, 5.9563006401,
1806,1, 5.1826587486, 4.5529008484,
1806,2, 4.4771088266, 7.3649358940,
1806,3, 4.6578549623, 4.6004745579,
1806,4, 4.4975918102, 4.9712742901,
1807,0, 5.6817652893, 3.9273942947,
1807,1, 5.0653826809, 8.3750969887,
1807,2, 4.2414427090, 8.9375727272,
1807,3, 4.1723881483, 3.5874761152,
1807,4, 4.2525743008, 3.7101891518,
1808,0, 4.4698729420, 4.0850266838,
1808,1, 4.0227090359, 4.3355627918,
1808,2, 4.4676024437, 6.2643251228,
1808,3, 4.1317976952, 6.5196916962,
1808,4, 4.8418877506, 3.7670728016,
1809,0, 4.3458764076, 4.4305686378,
1809,1, 5.0287706852, 4.7315369511,
1809,2, 4.6633622074, 5.8282908249,
1809,3, 4.1854389334, 5.3450071335,
1809,4, 4.8089967728, 5.4116201305,
1810,0, 5.5478896666, 4.0697484207,
1810,1, 4.9271414185, 5.3361468792,
1810,2, 4.6874954128, 5.0100097561,
1810,3, 4.8137183475, 4.7738411999,
1810,4, 5.7203975105, 5.5147747803,
1811,0, 5.2585756731, 5.1128740311,
1811,1, 5.8410518646, 6.3820810699,
1811,2, 5.5611110592, 6.5846958447,
1811,3, 4.1863371944, 5.6784829521,
1811,4, 5.2757894707, 5.9045886707,
1812,0, 4.6531089783, 4.8171527481,
1812,1, 4.6053237867, 4.7826159382,
1812,2, 4.9608522129, 4.0360275173,
1812,3, 4.8362844372, 4.4473556614,
1812,4, 4.7136514473, 6.8457222462,
1813,0, 4.5246463966, 4.0487003326,
1813,1, 4.3737941456, 5.7348659611,
1813,2, 4.5328047752, 5.3979619694,
1813,3, 4.4813601589, 4.7063502598,
1813,4, 4.4003331184, 6.0933428383,
1814,0, 4.1346369410, 4.3249240494,
1814,1, 5.9962254429, 6.5935560989,
1814,2, 4.5468689156, 5.9852532387,
1814,3, 5.4159002018, 7.9295308495,
1814,4, 4.6834845257, 5.1974601173,
1815,0, 4.9420667458, 8.5608991814,
1815,1, 4.5424622154, 6.7672622490,
1815,2, 5.3090184832, 3.9420065975,
1815,3, 4.9721991539, 5.0407470989,
1815,4, 5.0996695232, 6.0941734123,
1816,0, 3.8999921083, 5.4341587162,
1816,1, 4.0932675600, 4.2283196163,
1816,2, 5.1007907772, 5.0933220482,
1816,3, 4.8184058666, 4.8320984745,
1816,4, 5.0453162813, 5.5083181953,
1817,0, 4.4625116444, 5.2560499191,
1817,1, 5.1331077242, 3.8129813957,
1817,2, 4.0633975983, 5.3525045204,
1817,3, 4.2379435396, 4.1962820721,
1817,4, 4.2472299385, 4.5824805355,
1818,0, 5.6045143175, 6.7170094299,
1818,1, 5.1582052994, 5.6328205872,
1818,2, 4.4483650494, 6.5439330578,
1818,3, 4.7922264719, 4.8223892689,
1818,4, 4.1775374031, 7.3731855583,
1819,0, 4.3180042553, 6.5091286659,
1819,1, 4.8082430077, 4.3693054104,
1819,2, 4.7521279716, 4.2847486019,
1819,3, 4.8363290215, 4.4743273926,
1819,4, 4.0565009212, 5.6913780594,
1820,0, 4.9075517750, 5.5857341003,
1820,1, 4.8966790962, 4.2496491051,
1820,2, 4.8706846666, 6.2446278286,
1820,3, 4.8784213591, 6.8391215706,
1820,4, 6.0186787128, 5.5268374920,
1821,0, 4.6031081772, 3.9728830433,
1821,1, 3.7097318745, 3.0716042852,
1821,2, 4.1555628014, 6.7649764061,
1821,3, 4.8750641251, 4.5079347706,
1821,4, 4.5258199501, 5.9094022751,
1822,0, 4.8033306599, 4.4239550972,
1822,1, 5.3369954824, 3.8675750065,
1822,2, 5.5332666969, 6.1255839729,
1822,3, 5.4237436581, 7.2458884048,
1822,4, 4.6955449343, 5.6048561573,
1823,0, 4.9088229084, 3.6527469635,
1823,1, 5.0291055775, 6.8901783180,
1823,2, 4.7186436033, 4.4175992298,
1823,3, 5.3551503181, 3.8336424255,
1823,4, 3.8802089167, 4.3400210857,
1824,0, 5.2175812626, 4.4260860729,
1824,1, 5.2132570648, 5.2949608326,
1824,2, 4.7039396906, 4.4740607738,
1824,3, 9.4580047798, 5.9439713860,
1824,4, 4.1254088211, 4.4051542091,
1825,0, 5.3156967735, 3.9586351204,
1825,1, 4.9227511263, 6.7576251507,
1825,2, 5.1358746147, 6.6765803337,
1825,3, 4.2995143747, 3.3564534855,
1825,4, 5.3529018021, 4.5736004829,
1826,0, 6.3049632692, 5.8005392933,
1826,1, 4.7601271725, 4.5140116692,
1826,2, 4.8656472015, 4.3989057446,
1826,3, 5.5758629608, 7.6729199791,
1826,4, 5.0893349886, 4.8090376568,
1827,0, 6.1287033701, 5.7800713921,
1827,1, 4.0824607801, 4.5806121159,
1827,2, 4.6087251997, 4.9799514866,
1827,3, 4.2752803659, 3.2679580927,
1827,4, 4.8161748075, 6.7484334946,
1828,0, 5.2030977201, 7.2788070488,
1828,1, 4.8198669147, 6.8097025299,
1828,2, 4.9693316841, 6.2796121025,
1828,3, 4.1676672459, 6.0304430199,
1828,4, 5.4245843315, 6.3892608929,
1829,0, 4.1451227665, 4.4297135353,
1829,1, 5.1797454453, 5.9969907570,
1829,2, 4.8255825043, 5.4469258022,
1829,3, 4.6888385296, 5.3113764477,
1829,4, 5.0484204483, 3.6850221348,
1830,0, 5.8496291065, 5.0096923161,
1830,1, 5.9375937557, 4.6145592976,
1830,2, 4.3156988430, 6.6777040482,
1830,3, 4.5457583523, 5.2166387558,
1830,4, 5.8286080074, 4.9684413052,
1831,0, 5.0353674269, 5.5911786652,
1831,1, 5.2097386837, 5.6103387451,
1831,2, 5.3782279587, 4.3279119396,
1831,3, 4.7472328472, 6.2273598385,
1831,4, 4.8587621641, 4.2592248154,
1832,0, 4.8106073761, 5.0287937546,
1832,1, 4.3251531553, 6.0027756691,
1832,2, 4.7361489391, 3.5605388546,
1832,3, 5.1488778687, 3.4879093456,
1832,4, 4.4691444874, 4.2405056953,
1833,0, 4.9953601551, 4.9335512161,
1833,1, 3.9083698797, 4.0854737186,
1833,2, 5.4032496357, 4.1976630688,
1833,3, 4.7091939068, 5.6434587860,
1833,4, 4.6875042343, 3.5855342865,
1834,0, 4.4671241188, 4.4960268974,
1834,1, 5.5910192490, 7.5463975525,
1834,2, 5.1517833233, 4.5595116997,
1834,3, 4.8668292809, 4.9146028519,
1834,4, 5.0265773869, 4.9047155857,
1835,0, 5.0095529175, 4.6925383472,
1835,1, 6.6015525198, 4.7659930611,
1835,2, 4.7266553497, 3.5478931522,
1835,3, 5.1117514992, 4.5916985321,
1835,4, 4.5666724110, 4.9276780224,
1836,0, 4.4523078918, 4.9957783413,
1836,1, 3.8774058151, 3.7385146236,
1836,2, 4.2621651649, 3.9936422825,
1836,3, 4.9412545490, 6.3959356308,
1836,4, 3.7043954945, 4.7381858826,
1837,0, 12.9491002226, 4.6071195030,
1837,1, 5.3264443588, 4.6571875477,
1837,2, 5.0755629635, 4.0403710079,
1837,3, 4.4415496492, 4.9410268879,
1837,4, 4.6376122761, 6.0971232319,
1838,0, 4.4766091013, 4.1089413357,
1838,1, 4.5303733349, 4.8538585091,
1838,2, 4.4968626499, 5.3339086914,
1838,3, 5.2068011665, 3.8338828373,
1838,4, 4.7844204140, 4.2463399792,
1839,0, 4.4660223770, 5.1375866508,
1839,1, 5.3490859222, 5.3402441120,
1839,2, 5.8454735851, 4.8689420033,
1839,3, 5.3376096725, 3.0723459053,
1839,4, 5.2581681824, 5.3758306980,
1840,0, 4.8624690151, 4.6376230621,
1840,1, 4.6283304214, 8.0524824524,
1840,2, 4.0807119560, 3.2220219088,
1840,3, 4.8405872917, 5.3630879021,
1840,4, 4.9246475649, 5.9442109203,
1841,0, 5.5663351107, 6.4284840202,
1841,1, 4.8762056112, 4.6101509380,
1841,2, 4.9500401115, 6.4473004723,
1841,3, 4.1868117905, 5.0001632595,
1841,4, 4.6984135056, 4.8759636402,
1842,0, 3.7824027252, 6.5527634716,
1842,1, 4.7550543499, 5.2075510502,
1842,2, 4.7672586346, 5.3032619572,
1842,3, 4.3618805313, 5.4956605434,
1842,4, 4.5184709740, 3.6345698071,
1843,0, 4.3000748634, 4.0952955627,
1843,1, 4.7032502270, 4.2083293915,
1843,2, 4.0035526657, 3.9932232857,
1843,3, 4.3024906158, 4.3901942444,
1843,4, 4.2824095631, 4.5204633141,
1844,0, 5.8332631397, 3.9662319183,
1844,1, 4.3493677425, 5.3987823677,
1844,2, 6.4099844742, 5.1715933800,
1844,3, 4.7401938009, 5.1849258327,
1844,4, 3.8486845779, 5.3137071609,
1845,0, 5.8384240150, 5.2224858189,
1845,1, 4.2590551472, 5.6962887859,
1845,2, 4.9243100834, 6.3663361645,
1845,3, 4.9121480131, 4.4064980316,
1845,4, 5.9434911346, 6.3922416973,
1846,0, 4.6566059589, 4.2494818497,
1846,1, 4.0767755556, 4.5995379925,
1846,2, 4.4595178509, 5.5050736427,
1846,3, 4.8329975033, 5.4236048412,
1846,4, 3.7778433990, 5.2203691292,
1847,0, 4.5529005432, 5.3251331329,
1847,1, 5.0339444685, 4.5176770401,
1847,2, 5.0867181730, 6.7869104385,
1847,3, 4.7044549751, 4.7234529972,
1847,4, 5.9141702366, 7.9035731125,
1848,0, 5.6192311192, 4.6175481892,
1848,1, 4.1381834602, 4.8150220966,
1848,2, 4.8107304573, 5.7760346127,
1848,3, 4.5564574575, 5.1763131046,
1848,4, 4.2731132984, 5.2256981754,
1849,0, 4.8340089607, 5.9847855759,
1849,1, 4.6309421158, 5.4502801323,
1849,2, 5.2370450974, 5.8261171722,
1849,3, 4.6075315380, 5.8638809967,
1849,4, 4.3245388412, 4.0451072407,
1850,0, 4.5940284252, 5.2643370342,
1850,1, 5.7999602699, 7.1555377960,
1850,2, 4.7557139492, 4.9520441723,
1850,3, 5.0810188961, 4.8939276218,
1850,4, 4.8863163185, 4.0802368641,
1851,0, 4.5327896261, 4.2367184258,
1851,1, 4.9282997513, 5.3320465279,
1851,2, 6.4984101963, 7.9226247406,
1851,3, 4.3262601900, 4.8845110703,
1851,4, 5.0531621170, 7.4211880112,
1852,0, 4.4327340364, 5.2223763466,
1852,1, 6.6906833363, 8.2902669525,
1852,2, 4.5075659418, 8.3339859009,
1852,3, 4.9826892567, 4.1369967461,
1852,4, 4.8508874798, 5.2584028530,
1853,0, 4.5256974459, 4.3682026100,
1853,1, 4.3396238708, 6.4384755516,
1853,2, 4.8779500961, 4.4130165386,
1853,3, 5.4040866661, 5.5482479954,
1853,4, 5.1732878685, 4.7149421501,
1854,0, 5.2714870834, 4.0367755222,
1854,1, 4.8338387632, 4.1469373417,
1854,2, 4.4197336769, 3.9012796116,
1854,3, 4.4310870981, 4.1257260990,
1854,4, 5.5914843559, 3.9812544250,
1855,0, 5.2708140707, 4.7828783703,
1855,1, 5.3123162079, 5.8906152725,
1855,2, 4.6036708164, 4.5024508381,
1855,3, 4.6543919230, 3.4169491863,
1855,4, 5.3512593460, 6.2378502369,
1856,0, 5.3527524662, 6.4787788391,
1856,1, 4.6428410196, 5.8249722481,
1856,2, 4.9232004738, 4.4028449917,
1856,3, 4.2208170033, 5.8955707932,
1856,4, 4.8815963650, 4.5603976440,
1857,0, 4.6488596964, 5.5367467880,
1857,1, 4.2537190437, 4.3322305870,
1857,2, 5.2643394423, 4.3501812744,
1857,3, 4.1119973946, 4.2036962891,
1857,4, 5.1568890572, 5.8289783096,
1858,0, 4.3594924593, 5.6696450615,
1858,1, 4.9459781408, 3.4140982533,
1858,2, 4.7682080173, 4.2815980721,
1858,3, 4.9171593285, 4.7070272923,
1858,4, 7.5649839115, 4.4902838421,
1859,0, 5.1439842606, 7.3464976311,
1859,1, 4.1429902411, 5.3943228245,
1859,2, 4.5312215042, 4.5836997604,
1859,3, 5.5851057434, 4.0300072002,
1859,4, 4.7435382795, 4.8982052326,
1860,0, 5.2376964474, 4.9357105923,
1860,1, 5.2876132965, 6.4250229549,
1860,2, 4.3782418633, 3.2922169399,
1860,3, 7.3218353748, 5.9373537636,
1860,4, 5.5862436199, 6.8050762939,
1861,0, 4.8000638962, 5.0832851505,
1861,1, 4.0123278999, 4.7755971336,
1861,2, 4.9047188091, 6.6621037674,
1861,3, 6.7617666340, 6.3910876846,
1861,4, 5.4111246777, 5.6883339500,
1862,0, 4.6509599304, 4.4977480125,
1862,1, 5.8225841045, 4.9017237568,
1862,2, 4.3950861549, 3.7769035816,
1862,3, 4.3193608284, 3.9843694592,
1862,4, 5.0650056267, 4.7061205292,
1863,0, 3.8668947029, 3.1720127392,
1863,1, 4.5369114065, 5.9427210331,
1863,2, 6.4697536182, 5.6959557056,
1863,3, 4.6791202450, 5.8304439259,
1863,4, 5.7821833324, 5.8035475349,
1864,0, 4.3022793865, 4.6696602154,
1864,1, 3.9192750406, 4.8271321487,
1864,2, 5.3403039265, 5.9171279049,
1864,3, 5.0619577503, 6.7442645359,
1864,4, 4.6320557451, 5.4183438396,
1865,0, 4.5795581484, 3.8845055962,
1865,1, 4.1240039206, 4.7977027702,
1865,2, 4.6391580439, 4.1113971806,
1865,3, 5.3969542789, 5.6051562214,
1865,4, 4.2348411798, 5.0831810093,
1866,0, 4.0933220243, 4.8851077080,
1866,1, 5.1530416965, 4.3123565960,
1866,2, 5.0440205956, 5.6459194279,
1866,3, 4.6458125114, 3.9276633930,
1866,4, 4.9464060926, 4.9726962948,
1867,0, 4.6131795311, 3.5082685375,
1867,1, 4.6216895342, 4.4486411953,
1867,2, 4.6341846180, 3.3719469166,
1867,3, 5.8521729279, 4.9218604755,
1867,4, 4.5250870800, 4.9878027916,
1868,0, 4.5551536226, 7.9402375031,
1868,1, 4.2409411716, 6.1130459785,
1868,2, 4.4779225159, 4.3465402222,
1868,3, 4.4439675570, 4.5160629654,
1868,4, 4.2841455555, 5.8359995747,
1869,0, 4.2699094963, 3.6093525219,
1869,1, 5.4859520960, 5.3591750526,
1869,2, 4.9088203430, 5.5630017567,
1869,3, 4.1315699148, 4.0786819649,
1869,4, 4.6367159224, 4.9886710835,
1870,0, 4.3423164558, 6.2306629658,
1870,1, 6.0063719225, 8.0035042953,
1870,2, 4.0223710918, 4.9112100410,
1870,3, 5.4264624691, 5.3389246368,
1870,4, 5.1094037962, 5.1389821625,
1871,0, 4.5017653036, 3.6270000744,
1871,1, 4.7313373947, 4.5618936062,
1871,2, 5.2073833084, 4.1507769775,
1871,3, 4.2069530201, 3.5792500162,
1871,4, 4.4730186987, 4.8419705486,
1872,0, 4.2164792109, 6.0677718735,
1872,1, 4.5234049416, 3.6061682415,
1872,2, 4.4047586536, 4.0017479229,
1872,3, 4.4184536314, 5.4316578293,
1872,4, 5.5145403385, 5.4928221321,
1873,0, 4.7980009508, 4.8069703484,
1873,1, 4.6854841423, 4.4891064835,
1873,2, 5.0701958895, 5.0630074883,
1873,3, 4.6478654671, 4.0968831348,
1873,4, 4.4233967495, 5.4175690651,
1874,0, 5.3208807564, 5.3430519867,
1874,1, 4.0959911346, 4.9047510242,
1874,2, 4.8939368534, 6.2573844337,
1874,3, 4.8132088184, 4.2128966618,
1874,4, 4.2481071758, 4.1223490906,
1875,0, 4.8669961834, 4.5659277630,
1875,1, 5.8594170570, 5.0343628311,
1875,2, 4.4407011175, 4.9665380478,
1875,3, 4.3037009716, 4.5295959377,
1875,4, 4.9129180145, 5.3934183979,
1876,0, 4.8969994640, 6.1730518341,
1876,1, 4.1841751528, 3.7505233192,
1876,2, 5.1514669228, 5.3748433399,
1876,3, 5.9056165123, 4.9041295242,
1876,4, 4.2943504381, 5.0579064846,
1877,0, 4.3854127502, 3.1065969706,
1877,1, 4.4987506199, 5.8813147831,
1877,2, 5.2274557304, 4.2957044029,
1877,3, 5.2358832264, 4.8582290077,
1877,4, 4.8188392830, 4.8048664951,
1878,0, 4.6619138622, 5.3497765446,
1878,1, 5.1930564117, 5.3097444057,
1878,2, 3.9896293688, 5.4118216133,
1878,3, 4.1752972698, 3.9249096012,
1878,4, 4.3750406361, 5.8324201107,
1879,0, 4.9573640442, 5.1330522633,
1879,1, 8.0839276409, 7.8656109619,
1879,2, 4.6746893406, 5.4778078270,
1879,3, 4.3985077095, 4.5673291016,
1879,4, 3.6629506826, 4.4625818062,
1880,0, 4.4804494667, 3.8813391590,
1880,1, 4.9321536636, 5.1171234035,
1880,2, 11.6572248220, 7.5027614021,
1880,3, 5.1132165241, 4.4648564529,
1880,4, 4.0425613976, 5.1266346073,
1881,0, 4.4864668703, 4.5394005108,
1881,1, 5.3511876583, 5.2646088409,
1881,2, 4.1734614897, 4.3710568333,
1881,3, 4.3613945484, 5.8376258850,
1881,4, 3.9578980255, 4.4074045563,
1882,0, 5.2641411591, 6.5544085884,
1882,1, 3.7683370733, 3.3201716518,
1882,2, 4.8632110977, 4.7771206570,
1882,3, 5.0619327545, 4.5652248573,
1882,4, 4.7935380936, 4.8744378471,
1883,0, 4.6214243364, 4.2204394245,
1883,1, 4.7008504486, 4.5977636814,
1883,2, 5.4672916746, 5.0303866768,
1883,3, 3.8174573231, 4.8132566738,
1883,4, 4.9269434738, 5.8475631714,
1884,0, 4.6942878008, 5.5198647404,
1884,1, 5.4979590511, 6.5415644932,
1884,2, 4.3460574722, 4.1481630421,
1884,3, 4.8523854542, 7.6044294453,
1884,4, 5.3391688251, 3.5158147049,
1885,0, 5.0405284595, 7.7679701233,
1885,1, 4.8529312181, 5.4982435608,
1885,2, 4.3281892300, 4.9212794113,
1885,3, 4.8643744946, 5.1820629501,
1885,4, 5.2652422905, 4.9336867714,
1886,0, 4.6960425663, 3.3750625563,
1886,1, 3.5500502062, 5.1804863262,
1886,2, 3.9192911863, 7.4514338875,
1886,3, 6.0592543697, 5.4948092365,
1886,4, 4.6750763798, 4.3468277359,
1887,0, 4.7596009922, 3.0867681980,
1887,1, 4.4196177435, 5.4183340549,
1887,2, 5.2275438118, 6.1328359604,
1887,3, 6.0535167980, 7.6556308174,
1887,4, 5.3789673615, 5.3060448360,
1888,0, 4.0999537849, 4.4512427998,
1888,1, 4.1399030590, 5.4332885551,
1888,2, 4.5470727730, 4.0718763638,
1888,3, 4.5325335217, 4.3234719896,
1888,4, 4.5460690975, 3.0810236073,
1889,0, 3.7336994410, 3.5780183887,
1889,1, 4.9367796135, 3.9155542183,
1889,2, 4.1496418476, 4.6108970356,
1889,3, 4.9909559393, 4.8295187473,
1889,4, 5.1575652027, 3.4707486725,
1890,0, 4.9512101078, 4.4756639290,
1890,1, 4.9967736530, 5.6478122139,
1890,2, 4.3407212257, 4.2110548306,
1890,3, 4.9366320658, 4.4316425228,
1890,4, 4.6003262854, 7.5807499504,
1891,0, 5.5199653435, 4.8695431805,
1891,1, 4.9278565407, 5.4537128544,
1891,2, 4.0371898270, 4.3875869751,
1891,3, 5.0283746433, 4.5803007030,
1891,4, 5.6175233459, 6.3528924561,
1892,0, 4.3976210499, 4.8146075535,
1892,1, 5.0539368629, 4.6911670589,
1892,2, 4.3779358101, 5.0798308277,
1892,3, 4.6374849701, 5.7696728802,
1892,4, 5.3783789539, 3.7010663891,
1893,0, 4.6000531816, 4.4841503620,
1893,1, 5.0305832481, 5.5233926010,
1893,2, 4.8588505077, 8.0624357986,
1893,3, 4.8770445395, 4.7465196800,
1893,4, 4.4466170025, 4.3276788998,
1894,0, 4.5607223034, 7.4709301376,
1894,1, 4.5087431002, 5.3722332764,
1894,2, 3.6811301661, 4.8192188644,
1894,3, 4.6376122570, 4.7569835186,
1894,4, 5.0236529589, 4.4555729294,
1895,0, 5.6430039310, 3.7032982922,
1895,1, 5.6174371719, 5.2263161087,
1895,2, 4.8877758598, 3.3793144608,
1895,3, 4.7551724672, 4.7078238678,
1895,4, 4.7227850723, 3.4526564121,
1896,0, 4.3939051294, 5.0465142155,
1896,1, 4.4968060684, 5.1501301575,
1896,2, 4.3887533855, 6.7602503300,
1896,3, 4.9702366352, 5.0998972034,
1896,4, 4.3117456532, 4.2317201710,
1897,0, 4.9174022484, 6.0511881828,
1897,1, 4.5777117968, 4.3327346325,
1897,2, 5.1069235706, 3.2029093361,
1897,3, 3.7110972977, 4.6600970268,
1897,4, 4.7922989655, 5.1667667484,
1898,0, 6.2661281013, 4.1552015018,
1898,1, 5.6591798782, 4.7199087524,
1898,2, 4.5946654749, 5.4119958591,
1898,3, 4.3464726830, 4.7564538193,
1898,4, 5.0246234226, 5.3880467987,
1899,0, 5.0715354633, 5.1849457550,
1899,1, 4.1024835014, 3.8119505215,
1899,2, 4.2820623970, 3.7604515791,
1899,3, 4.5869604301, 4.9045166302,
1899,4, 4.7819309521, 5.4912208176,
1900,0, 5.0609636497, 5.9713944626,
1900,1, 4.4641764927, 5.4693022442,
1900,2, 4.5463863516, 3.9707801962,
1900,3, 4.9640552664, 5.1966702938,
1900,4, 4.2606252003, 4.9002074718,
1901,0, 4.0150224304, 4.4308821869,
1901,1, 4.8737546015, 5.2733251286,
1901,2, 4.8427099705, 6.4831232071,
1901,3, 4.9127798176, 5.3230231094,
1901,4, 4.4100791216, 5.8863491344,
1902,0, 4.1539904785, 6.3766656208,
1902,1, 4.1756724930, 4.5547494125,
1902,2, 4.5941641283, 7.8145076752,
1902,3, 4.2355436611, 3.8941116810,
1902,4, 5.4284207869, 5.9901341820,
1903,0, 5.2930694199, 5.2652226925,
1903,1, 5.2390105486, 6.3779699326,
1903,2, 4.2071847725, 5.6134052563,
1903,3, 5.4524936390, 5.3970291615,
1903,4, 4.8414269543, 3.4057601357,
1904,0, 5.1019166470, 3.1306065273,
1904,1, 5.5352316666, 5.9922855186,
1904,2, 4.8806303406, 5.9205792332,
1904,3, 5.0171762562, 5.8658000755,
1904,4, 4.5555083466, 4.3697879505,
1905,0, 4.8620440960, 4.0406254482,
1905,1, 5.6901034641, 6.7746543503,
1905,2, 4.6376134014, 3.8766701221,
1905,3, 4.0287798977, 5.5315662861,
1905,4, 5.0924318457, 4.1585135365,
1906,0, 5.2824771214, 3.8878799820,
1906,1, 4.3774232292, 4.4165708733,
1906,2, 4.6755090857, 3.8678110886,
1906,3, 4.8914175224, 6.0208094025,
1906,4, 16.9752920532, 5.7353846645,
1907,0, 4.3533248234, 4.8771903038,
1907,1, 4.6891289997, 4.8163813877,
1907,2, 5.7874321365, 7.9618299294,
1907,3, 5.7097567463, 5.6136264896,
1907,4, 4.0055154324, 5.0572384071,
1908,0, 5.1639309931, 6.4438314819,
1908,1, 4.4831615925, 4.4830117512,
1908,2, 4.2758828163, 4.4882062721,
