epoch,n, train_loss, valid_loss
1425,1, 3.2410747671, 2.8023286963,
1425,2, 2.7512121248, 4.7949785709,
1425,3, 4.5585380554, 3.2225982904,
1425,4, 2.9613950968, 2.2134549141,
1426,0, 3.7398237705, 3.2868180990,
1426,1, 3.4602044582, 4.6357726669,
1426,2, 3.5024220657, 2.8145369959,
1426,3, 3.1112761497, 2.3852249670,
1426,4, 3.0213260174, 2.7090565205,
1427,0, 2.6171607447, 2.4853618002,
1427,1, 3.7293423700, 4.4315924358,
1427,2, 3.1013065481, 3.5744768143,
1427,3, 3.5098610926, 3.5245760345,
1427,4, 3.2085311985, 3.5255086231,
1428,0, 3.1789890528, 3.0240988588,
1428,1, 2.8183773375, 3.6899224234,
1428,2, 3.1200592661, 2.5132115984,
1428,3, 3.0311081886, 4.0738642693,
1428,4, 3.2867540312, 2.5510436010,
1429,0, 2.8187679529, 4.5194374180,
1429,1, 2.7233692980, 3.1989748096,
1429,2, 2.6959184361, 2.2440114689,
1429,3, 2.5885512352, 2.0141596031,
1429,4, 3.1794839144, 3.1466607237,
1430,0, 2.8869030094, 3.8881295443,
1430,1, 3.5318459892, 4.1156009960,
1430,2, 3.9979982138, 4.4525752640,
1430,3, 3.3109070492, 2.6021488857,
1430,4, 4.2166124725, 2.9643849373,
1431,0, 3.2058690977, 4.3045665073,
1431,1, 3.6316065836, 2.8589675951,
1431,2, 3.7410804558, 2.9136388779,
1431,3, 3.8215182638, 3.9587723064,
1431,4, 3.1706405830, 2.3908227253,
1432,0, 2.8661553764, 3.8788212729,
1432,1, 3.2381098270, 2.8738334608,
1432,2, 3.2664749861, 3.1025571251,
1432,3, 3.0993082857, 2.9059765577,
1432,4, 4.0243210459, 3.8128458691,
1433,0, 2.6032612276, 2.6449130630,
1433,1, 2.9865501785, 3.9841171312,
1433,2, 3.8695417166, 3.9536735249,
1433,3, 3.3142305374, 3.5579987717,
1433,4, 3.0674040937, 2.9844582558,
1434,0, 2.8524843359, 2.6682008457,
1434,1, 2.7899337578, 2.0097644472,
1434,2, 4.0356795216, 3.1055013037,
1434,3, 3.1250257730, 3.3373645830,
1434,4, 3.1266417742, 3.5730027771,
1435,0, 3.2752095127, 2.5013938522,
1435,1, 3.4843234253, 2.7616772509,
1435,2, 3.2649917793, 4.0158755159,
1435,3, 3.1723890638, 3.2298263359,
1435,4, 3.4313722610, 3.5712425804,
1436,0, 3.3799677992, 4.0352312326,
1436,1, 3.3645146847, 2.2871055317,
1436,2, 3.4715568399, 2.6744038677,
1436,3, 2.9250158882, 2.9316126060,
1436,4, 3.4826772594, 3.3704712868,
1437,0, 2.8987668753, 3.6024415827,
1437,1, 3.5576959896, 3.1040624714,
1437,2, 3.2794831133, 2.7765981007,
1437,3, 4.4405645132, 2.8802744055,
1437,4, 3.1779993868, 3.3546644020,
1438,0, 3.8535968208, 3.3733182144,
1438,1, 2.8852421522, 3.8502688551,
1438,2, 3.6270396423, 3.1700043678,
1438,3, 3.2034967756, 3.4464347744,
1438,4, 2.7640987730, 2.4218715096,
1439,0, 3.3037868404, 3.1973855591,
1439,1, 3.1445102596, 3.1018742085,
1439,2, 3.5691543007, 2.5910360813,
1439,3, 3.1442712402, 3.6926521873,
1439,4, 3.6067846632, 3.9607920551,
1440,0, 3.2571944618, 3.0040897608,
1440,1, 3.7459338760, 2.8209418964,
1440,2, 2.9368818998, 4.1060560322,
1440,3, 3.0650311136, 2.8659070110,
1440,4, 3.3702329731, 2.6601662588,
1441,0, 2.6653150272, 3.7592056322,
1441,1, 3.1829057598, 3.1776458359,
1441,2, 2.7964147234, 2.2693863916,
1441,3, 3.8896162367, 3.3087854671,
1441,4, 4.1433183861, 3.8709683418,
1442,0, 3.3558224392, 2.5566713142,
1442,1, 3.2133721161, 2.3638686514,
1442,2, 3.5208850527, 4.1563670349,
1442,3, 3.1726012754, 2.0505422449,
1442,4, 3.3406706524, 4.0777594423,
1443,0, 3.2749933052, 2.9843433857,
1443,1, 3.3021885204, 2.4647591543,
1443,2, 3.5494295216, 4.9386412334,
1443,3, 2.7509460068, 2.1608341932,
1443,4, 2.9746730709, 3.3755325413,
1444,0, 3.5895069742, 2.6590445375,
1444,1, 3.4321257734, 2.2213337564,
1444,2, 2.9647012568, 2.9832188606,
1444,3, 3.0953239012, 2.6185045481,
1444,4, 3.2316362715, 4.2742506504,
1445,0, 2.7868551588, 3.9906228924,
1445,1, 3.7084275103, 2.5458328724,
1445,2, 2.9726865196, 2.6067397261,
1445,3, 4.4403230810, 3.4387182808,
1445,4, 3.4990631390, 3.4813707829,
1446,0, 3.2426870251, 4.6737336588,
1446,1, 2.9911006021, 3.1873080730,
1446,2, 2.7201738024, 2.5397949409,
1446,3, 2.8954366112, 3.0671802616,
1446,4, 3.6807519341, 2.3445584869,
1447,0, 2.8861480236, 3.2045690155,
1447,1, 3.1787420082, 2.9923142290,
1447,2, 3.3867961073, 1.9649275351,
1447,3, 3.0628302526, 4.7450976849,
1447,4, 3.2703808975, 2.8307625771,
1448,0, 3.0194933176, 2.7743858576,
1448,1, 2.9547388840, 2.6334739828,
1448,2, 3.3434796381, 2.7766320992,
1448,3, 2.8741331673, 4.1460136032,
1448,4, 3.8260655737, 3.1606268263,
1449,0, 2.8354952717, 2.9063347101,
1449,1, 2.9423754168, 2.2956955624,
1449,2, 3.4880960321, 4.8091585064,
1449,3, 2.8041169691, 2.1270089817,
1449,4, 4.7068330383, 3.5236968470,
1450,0, 3.1928032637, 3.4734657526,
1450,1, 4.4968099737, 3.6694411755,
1450,2, 2.7137680531, 3.5802326822,
1450,3, 3.6535977316, 3.7675930023,
1450,4, 3.1639298773, 3.0365542841,
1451,0, 3.1997999525, 2.5383065367,
1451,1, 2.7930541945, 2.1148450375,
1451,2, 3.8137139416, 3.2820023823,
1451,3, 2.8060116291, 2.7802708960,
1451,4, 4.7164967632, 4.3051687860,
1452,0, 3.1084663963, 2.8406551600,
1452,1, 3.3367533445, 4.1066941738,
1452,2, 3.5884691477, 3.3946222782,
1452,3, 3.5155552721, 3.1572171497,
1452,4, 6.5424577904, 3.4008372974,
1453,0, 2.9259250069, 2.2762497520,
1453,1, 4.0194505310, 3.7861505985,
1453,2, 3.0725108576, 2.7076978397,
1453,3, 3.5853951597, 3.6124128866,
1453,4, 3.0065853786, 2.5953132057,
1454,0, 3.1448200083, 2.5020733213,
1454,1, 3.6861795759, 2.9727110481,
1454,2, 3.0139762688, 2.3229660034,
1454,3, 2.8409800148, 3.9171839857,
1454,4, 3.6025161505, 3.3882755852,
1455,0, 2.8545023346, 3.9331345415,
1455,1, 3.7476409197, 2.3769182682,
1455,2, 3.6445277929, 3.7827289009,
1455,3, 3.3506421614, 2.6597274446,
1455,4, 2.6745014811, 1.9683180571,
1456,0, 2.7361802244, 2.3303824615,
1456,1, 3.3503948355, 4.5414122868,
1456,2, 2.9429826975, 2.4808233690,
1456,3, 2.9936758614, 2.2610478449,
1456,4, 3.7155140162, 4.1004786015,
1457,0, 3.1188660908, 2.5121808386,
1457,1, 3.4646790791, 4.2006306076,
1457,2, 3.2889484215, 2.1958603334,
1457,3, 3.2955454922, 3.6469099331,
1457,4, 3.2306109238, 2.9833691597,
1458,0, 3.3201594305, 5.1987747288,
1458,1, 2.6522955656, 2.4684847212,
1458,2, 3.7527827406, 2.0460503483,
1458,3, 2.8301922560, 2.2350648832,
1458,4, 3.4513053179, 2.9404283237,
1459,0, 3.2993304729, 3.4981252480,
1459,1, 3.0814885664, 4.5078324032,
1459,2, 2.7279750919, 2.2169731379,
1459,3, 3.1607917976, 2.5141001844,
1459,4, 2.8840109873, 3.3432173014,
1460,0, 2.8111756659, 2.5411660576,
1460,1, 2.7198665428, 3.5531492996,
1460,2, 3.0320488882, 2.6551167107,
1460,3, 3.1530787039, 2.6492409754,
1460,4, 3.3656092167, 2.4686837101,
1461,0, 3.3619700813, 4.3197302818,
1461,1, 3.1756409931, 3.0835458565,
1461,2, 2.7984412336, 3.1128304291,
1461,3, 3.0273868990, 2.6401321650,
1461,4, 4.0363888931, 3.3324971676,
1462,0, 3.2956301022, 4.4610019779,
1462,1, 3.1058408022, 2.3963047743,
1462,2, 3.7209467983, 3.5576127815,
1462,3, 3.1944457579, 2.5545177507,
1462,4, 3.3090071964, 2.7997546291,
1463,0, 3.1852950954, 3.8676539803,
1463,1, 3.6035624218, 2.9770101118,
1463,2, 3.0012700939, 3.1286076450,
1463,3, 3.6521415901, 2.6489858484,
1463,4, 3.5775673485, 2.9788598013,
1464,0, 3.3945721865, 4.5998986149,
1464,1, 3.3233655500, 3.2582493019,
1464,2, 2.9432384205, 2.5893172121,
1464,3, 3.0058934975, 3.3273031139,
1464,4, 3.6739388466, 5.1393404102,
1465,0, 2.9994346189, 3.5270958471,
1465,1, 3.0189885616, 3.0658581972,
1465,2, 3.9140288544, 4.0952573299,
1465,3, 3.4588840628, 4.2000596952,
1465,4, 3.0775481892, 2.2039124966,
1466,0, 3.4999745035, 2.0759525585,
1466,1, 3.5277842283, 4.2742756128,
1466,2, 2.9372161865, 2.7237489939,
1466,3, 3.3824195433, 3.9758603382,
1466,4, 3.3665793753, 3.0769762897,
1467,0, 4.2505928516, 2.7159175777,
1467,1, 6.5119461775, 5.2828407097,
1467,2, 3.3003283405, 2.6598036718,
1467,3, 4.1449710417, 4.1009853315,
1467,4, 3.7475105333, 2.5981021166,
1468,0, 3.0664256382, 1.9988257790,
1468,1, 3.5518785238, 2.9252857018,
1468,2, 3.2419375896, 3.3355610943,
1468,3, 2.9739481020, 3.0587912750,
1468,4, 3.1232930708, 5.0305764198,
1469,0, 3.9823856449, 4.0651984692,
1469,1, 3.9812228251, 2.9318800879,
1469,2, 3.1659880543, 3.6668067646,
1469,3, 3.5693768311, 2.9118693733,
1469,4, 3.2689189386, 3.0445509195,
1470,0, 2.7841789341, 2.7300808382,
1470,1, 3.0673978472, 2.9506024885,
1470,2, 2.9738372087, 2.7367866898,
1470,3, 3.9989278078, 2.7681710052,
1470,4, 3.4084843874, 3.8355901051,
1471,0, 2.8146012115, 3.5289691067,
1471,1, 2.6122036743, 2.5063451290,
1471,2, 3.0753002977, 3.1306565857,
1471,3, 2.9393320560, 2.6639419365,
1471,4, 4.2295913458, 3.4888003778,
1472,0, 2.9648166084, 3.8549914074,
1472,1, 2.7045668221, 2.4069809675,
1472,2, 3.1894142008, 2.8036645317,
1472,3, 2.8624478769, 3.9695106697,
1472,4, 2.7303609705, 2.9270959377,
1473,0, 3.3518573380, 2.7627981424,
1473,1, 2.7385945082, 2.8462769032,
1473,2, 3.3134695339, 3.1643026733,
1473,3, 3.1763778496, 4.8611381292,
1473,4, 3.1007888508, 2.6559285212,
1474,0, 2.7817720318, 2.0054987383,
1474,1, 3.2563107967, 3.9854269743,
1474,2, 3.1988758707, 3.6165219116,
1474,3, 2.9124038219, 2.8529300642,
1474,4, 3.3682819939, 2.6905276537,
1475,0, 8.3348492479, 4.1256806469,
1475,1, 3.1400049257, 3.2829931831,
1475,2, 3.3056347179, 3.7317681980,
1475,3, 3.1514911604, 4.5067637730,
1475,4, 2.9245977926, 2.4551174593,
1476,0, 2.9257718611, 2.5654384422,
1476,1, 3.1344074726, 4.9459333515,
1476,2, 3.3414250135, 3.7530495453,
1476,3, 2.9065897179, 2.3497669172,
1476,4, 2.9116466904, 3.3619206381,
1477,0, 3.4738715076, 4.0822109699,
1477,1, 3.5778329134, 3.1672164917,
1477,2, 4.9746270800, 3.3680196953,
1477,3, 3.1895249367, 2.7389477730,
1477,4, 3.5777787161, 2.7180706882,
1478,0, 3.1449644756, 1.9772432947,
1478,1, 3.0621793938, 2.4357487917,
1478,2, 3.4198659706, 3.2938965988,
1478,3, 2.9839131355, 3.9715777302,
1478,4, 2.5651705265, 2.2332267237,
1479,0, 3.4304693651, 2.3504952288,
1479,1, 3.4325008202, 4.1493630409,
1479,2, 3.2123218584, 2.6815933228,
1479,3, 4.4139466953, 6.3622799110,
1479,4, 3.0649055624, 2.8447511816,
1480,0, 3.0292988348, 3.3777612734,
1480,1, 3.0393756437, 3.3290331316,
1480,2, 2.9273343039, 2.5596910191,
1480,3, 3.2152382994, 3.2169558668,
1480,4, 2.9070974541, 3.6061639023,
1481,0, 3.1441899252, 3.4086926317,
1481,1, 9.1914083481, 2.6147106218,
1481,2, 2.8609945917, 2.7897005463,
1481,3, 2.7609344435, 2.7554271889,
1481,4, 3.3341781807, 3.2018172789,
1482,0, 3.1422030306, 3.0344541979,
1482,1, 3.5298841953, 4.6334268188,
1482,2, 3.6185584354, 2.9924068260,
1482,3, 3.1897805882, 2.9137071180,
1482,4, 3.2390176725, 2.9305911541,
1483,0, 3.8418818665, 4.4167633247,
1483,1, 2.6154397869, 2.6892886066,
1483,2, 3.4587176991, 2.3906482935,
1483,3, 3.2678694534, 3.1158140087,
1483,4, 3.1543995810, 3.4655903959,
1484,0, 3.0561708784, 2.7960583878,
1484,1, 2.8267142010, 4.0591233635,
1484,2, 3.4352882910, 3.4814530611,
1484,3, 3.0923142767, 2.2233888388,
1484,4, 3.6530186987, 2.6417899036,
1485,0, 2.5214676952, 2.8235566664,
1485,1, 2.9698921585, 3.4969385004,
1485,2, 3.2313260078, 2.6696773815,
1485,3, 3.1597728348, 3.9452487278,
1485,4, 3.0497298574, 2.5451226425,
1486,0, 2.9939338589, 2.2975496197,
1486,1, 3.3478113890, 3.0940936041,
1486,2, 3.3379694605, 2.3360219431,
1486,3, 2.9515157127, 2.3142324114,
1486,4, 3.4917025852, 4.2603388882,
1487,0, 3.0905469608, 2.7325330210,
1487,1, 7.0224966002, 2.5298859787,
1487,2, 3.3048618984, 2.8760391617,
1487,3, 3.1893214512, 3.6477592993,
1487,4, 2.8987153625, 3.9761480999,
1488,0, 3.2766363907, 3.0467239380,
1488,1, 3.4589548492, 3.2626926231,
1488,2, 2.9842844009, 4.0736586761,
1488,3, 2.9441833353, 2.6638742828,
1488,4, 3.7004472208, 3.3542815018,
1489,0, 3.6875246716, 2.0849618340,
1489,1, 3.0542460537, 2.6362249613,
1489,2, 4.2368846798, 3.9153259611,
1489,3, 2.8898234701, 2.9679288340,
1489,4, 3.4081806850, 2.9031224442,
1490,0, 3.2744887209, 3.5050010395,
1490,1, 3.1870851994, 2.4343727970,
1490,2, 3.0326075315, 2.2328890419,
1490,3, 3.0657682896, 2.5188145399,
1490,4, 2.9234897757, 2.4127505445,
1491,0, 3.1114826584, 2.5479812098,
1491,1, 2.8884941149, 3.2862273884,
1491,2, 3.2459424067, 2.4405516052,
1491,3, 2.8250427580, 3.7822135544,
1491,4, 3.4150722265, 3.9812222433,
1492,0, 6.3703877211, 4.0316395617,
1492,1, 3.7808284235, 3.4687907219,
1492,2, 3.3055701303, 2.7076884270,
1492,3, 3.0208159018, 3.1987374926,
1492,4, 3.4371059227, 2.4564856911,
1493,0, 3.1481360340, 3.5203810501,
1493,1, 2.8333912373, 2.9544358969,
1493,2, 3.7813154745, 3.9845417690,
1493,3, 3.4803300190, 4.3152515268,
1493,4, 4.0552483368, 3.7159588242,
1494,0, 3.1770032024, 2.7891137552,
1494,1, 3.2971962261, 3.0184138870,
1494,2, 3.1571415329, 3.7849440956,
1494,3, 2.9839725542, 3.9570646906,
1494,4, 3.8886302853, 3.3858476257,
1495,0, 3.3049517536, 5.5172513771,
1495,1, 2.7708917189, 2.2668228722,
1495,2, 2.8991712856, 3.2096959496,
1495,3, 2.8766483736, 2.3935974312,
1495,4, 5.3111702538, 2.8227027035,
1496,0, 3.0169062567, 1.9563992620,
1496,1, 3.4499918079, 2.3592563486,
1496,2, 3.5046621418, 2.7654151583,
1496,3, 3.3456481600, 2.6327130938,
1496,4, 3.1397921181, 4.0390599203,
1497,0, 2.9248119688, 2.6990877962,
1497,1, 2.8350638580, 3.1108349895,
1497,2, 3.0308376503, 3.7897357988,
1497,3, 3.2290262270, 3.4463507175,
1497,4, 3.6456060886, 3.1197997046,
1498,0, 3.8462972450, 2.8416899157,
1498,1, 3.7938537121, 3.7765483284,
1498,2, 3.1251781416, 3.6613736916,
1498,3, 3.2678749561, 3.3507472849,
1498,4, 3.0379366064, 2.8362183189,
1499,0, 3.0376988316, 3.5122660065,
1499,1, 3.8832228756, 3.6866134357,
1499,2, 5.4379898453, 2.6973782063,
1499,3, 4.6248818445, 3.2445583820,
1499,4, 3.1950907230, 4.2298172569,
1500,0, 3.2709600544, 3.1900330925,
1500,1, 2.9385209608, 2.4731519318,
1500,2, 2.9421812725, 2.4409056282,
1500,3, 2.9823672342, 3.6555768299,
1500,4, 3.4968218327, 2.4957999086,
1501,0, 4.1319341469, 3.9019030952,
1501,1, 3.9962853861, 3.3498014736,
1501,2, 3.1787660980, 4.1321959066,
1501,3, 4.1456990671, 2.6795891047,
1501,4, 3.0707037163, 3.1181443548,
1502,0, 3.5325207806, 3.1972207546,
1502,1, 3.5914922428, 2.6893315458,
1502,2, 5.8237455988, 4.1350794935,
1502,3, 3.8889090776, 3.4037746477,
1502,4, 2.8646854830, 2.9956811953,
1503,0, 3.0868656301, 2.6182611036,
1503,1, 2.7997238922, 3.9770066071,
1503,2, 3.2546481180, 2.6137295675,
1503,3, 3.3283700848, 4.0168913460,
1503,4, 2.5929625559, 2.5686832333,
1504,0, 2.8082387447, 2.8518998528,
1504,1, 3.2977149105, 5.4654642105,
1504,2, 3.2887833929, 3.1651352978,
1504,3, 4.6313807583, 3.7733011150,
1504,4, 3.3862423325, 2.3276914644,
1505,0, 2.6353205681, 2.4048906851,
1505,1, 2.6836605120, 2.5982790041,
1505,2, 3.2968562937, 3.9207894802,
1505,3, 3.2455428696, 3.0931396532,
1505,4, 3.4593951797, 3.1848921013,
1506,0, 3.7209513187, 3.3794468880,
1506,1, 2.9150650358, 2.7878279543,
1506,2, 3.1588530779, 4.1317362547,
1506,3, 3.3544798040, 3.1136161518,
1506,4, 2.8778949356, 2.8196190834,
1507,0, 3.1438096333, 2.2907114792,
1507,1, 2.8114451170, 2.3399820423,
1507,2, 3.8282147551, 3.9619743156,
1507,3, 3.7135240459, 3.1903443193,
1507,4, 3.1494860554, 2.7474558449,
1508,0, 3.2216697645, 4.0793785095,
1508,1, 2.9870981741, 3.2526924944,
1508,2, 2.6707847166, 2.5100078106,
1508,3, 3.0944340420, 2.3408478928,
1508,4, 2.8993931055, 2.1748678160,
1509,0, 2.9370040274, 3.4905022335,
1509,1, 3.0590043449, 4.1610762548,
1509,2, 2.8691268730, 3.4769890785,
1509,3, 3.4356427336, 3.1433908987,
1509,4, 3.0482238770, 2.6355568552,
1510,0, 2.5976013041, 2.2580845070,
1510,1, 4.4009773922, 4.2648507214,
1510,2, 3.4220128393, 3.8914859056,
1510,3, 3.2309935331, 2.3057228518,
1510,4, 2.9925738096, 2.8965305567,
1511,0, 2.8513231802, 2.4888570976,
1511,1, 2.9604944992, 3.9858180237,
1511,2, 3.8311371231, 3.0038901234,
1511,3, 2.8106434155, 1.9253547478,
1511,4, 3.1044612646, 2.6721813297,
1512,0, 3.9907887983, 3.2509502172,
1512,1, 2.6261123562, 2.0451406145,
1512,2, 3.7829465103, 3.7444314003,
1512,3, 3.1185795307, 3.7555291033,
1512,4, 3.2569598770, 2.3265499258,
1513,0, 3.3904215050, 2.6868608761,
1513,1, 3.5875036287, 3.4680901909,
1513,2, 2.7697164917, 3.7756661892,
1513,3, 4.1241510344, 3.0449158192,
1513,4, 3.7157746458, 3.1605354595,
1514,0, 3.3666471148, 4.1160425377,
1514,1, 3.4768766880, 4.0703880024,
1514,2, 3.2930381870, 2.8984510183,
1514,3, 2.9358337212, 3.2244126463,
1514,4, 3.7906123972, 2.3936962461,
1515,0, 2.8797448301, 2.7524941540,
1515,1, 2.8379942179, 2.6409404802,
1515,2, 3.3312597513, 2.7574552298,
1515,3, 3.2110398197, 3.8329314613,
1515,4, 2.9653752708, 4.0139087296,
1516,0, 2.7585554028, 2.4228099298,
1516,1, 2.8882129717, 2.9466370535,
1516,2, 3.6834317112, 3.5291023779,
1516,3, 2.9793843651, 3.2464195728,
1516,4, 2.9118807364, 3.1255406809,
1517,0, 3.2849365854, 2.5885912466,
1517,1, 3.1718514919, 2.9916677761,
1517,2, 2.9677270889, 2.1386343622,
1517,3, 3.4568006706, 4.1180931425,
1517,4, 3.1240472317, 2.9275174570,
1518,0, 4.1310638523, 3.4561646748,
1518,1, 3.3356576777, 2.4844336891,
1518,2, 4.1264620924, 4.9101053619,
1518,3, 3.3484775496, 3.3559151173,
1518,4, 2.9798258066, 2.3365756559,
1519,0, 2.8776971960, 4.1385788727,
1519,1, 3.1215366220, 2.1119547129,
1519,2, 2.9930550671, 2.3116887474,
1519,3, 3.4195477533, 3.6205057955,
1519,4, 3.3617173815, 3.5009784222,
1520,0, 2.9853162336, 2.7456292152,
1520,1, 4.1212709427, 4.9698263597,
1520,2, 2.9802467060, 2.6840907145,
1520,3, 3.1515788221, 2.6300757790,
1520,4, 3.3709146929, 2.6114829350,
1521,0, 4.1337671614, 3.2302844048,
1521,1, 3.8121174049, 3.3776533890,
1521,2, 3.1954485035, 3.2590411520,
1521,3, 3.1074048424, 3.7228043461,
1521,4, 3.2213338995, 4.2864314556,
1522,0, 3.6131956577, 4.1289661598,
1522,1, 3.1510973978, 2.4349109602,
1522,2, 3.1544384813, 2.7324560165,
1522,3, 3.2463679790, 2.8645726156,
1522,4, 3.3178914642, 4.2615342808,
1523,0, 3.2750873613, 2.9760584831,
1523,1, 3.1940383816, 3.7244155836,
1523,2, 2.9991367626, 3.1042236376,
1523,3, 3.0368551064, 2.8660388041,
1523,4, 3.6957246876, 3.5497461271,
1524,0, 3.3999727201, 2.5301496744,
1524,1, 3.5309928608, 3.7259571362,
1524,2, 3.0903803778, 2.5563632870,
1524,3, 3.0971274757, 2.3866005230,
1524,4, 2.7832287931, 4.1719842482,
1525,0, 3.5426984787, 2.4772916126,
1525,1, 3.4076299286, 2.1024720764,
1525,2, 3.4724620199, 2.9638921452,
1525,3, 3.7546208382, 2.6621584320,
1525,4, 2.8123386574, 4.5430252266,
1526,0, 3.4485587406, 2.4282375431,
1526,1, 5.3200917721, 3.5403377724,
1526,2, 3.2838767385, 3.3960970020,
1526,3, 3.4574308443, 4.5515753794,
1526,4, 3.0400108385, 2.7005458498,
1527,0, 3.3647344685, 3.3249607611,
1527,1, 3.7253657818, 2.7311224651,
1527,2, 3.0069038963, 2.7380567884,
1527,3, 3.2321778631, 2.5663866043,
1527,4, 2.8032089472, 4.0200996971,
1528,0, 3.4554142332, 4.4120195866,
1528,1, 3.0037552071, 3.4689891911,
1528,2, 3.3439205694, 3.0298849916,
1528,3, 3.7612833309, 2.6831212902,
1528,4, 2.8939274120, 2.4254388046,
1529,0, 3.2381321573, 2.7378232765,
1529,1, 3.3010309458, 2.6374711847,
1529,2, 2.9900396013, 3.9730038977,
1529,3, 2.9479874468, 2.2686928082,
1529,4, 3.3175450325, 2.9184219217,
1530,0, 3.3712755442, 3.3353478384,
1530,1, 3.0948084688, 3.0869863892,
1530,2, 3.1424610949, 2.8858644819,
1530,3, 4.3748528004, 3.7542094135,
1530,4, 2.7519741392, 3.6223859024,
1531,0, 3.7474987125, 3.8337443829,
1531,1, 3.2636986160, 3.7428495216,
1531,2, 5.0317189550, 4.6011077023,
1531,3, 2.9315380955, 2.4299150324,
1531,4, 3.1901656580, 3.9593150282,
1532,0, 2.9740707922, 3.1951562500,
1532,1, 3.7407252979, 2.3927967787,
1532,2, 3.0207921743, 2.3894978571,
1532,3, 3.2953020382, 3.5137440205,
1532,4, 2.7261826849, 2.8625856686,
1533,0, 4.2878190756, 3.7573829460,
1533,1, 3.5218503666, 4.4722466707,
1533,2, 4.1036366510, 3.9433859062,
1533,3, 3.4981538200, 3.3034508801,
1533,4, 3.2503765726, 3.6248450565,
1534,0, 2.6590818214, 3.6207665396,
1534,1, 2.9665828753, 2.5669985867,
1534,2, 3.6854892731, 4.3585285807,
1534,3, 2.6689009523, 2.6263465071,
1534,4, 2.8192275333, 2.4488434601,
1535,0, 3.9998930073, 3.4290003872,
1535,1, 3.6936815071, 3.5055581760,
1535,2, 3.4388674021, 3.5989918613,
1535,3, 3.2271056032, 2.9279883528,
1535,4, 2.9050713396, 2.4920670223,
1536,0, 3.2518179035, 2.6566814137,
1536,1, 3.1150059223, 2.9147075319,
1536,2, 2.8981329966, 4.4544358397,
1536,3, 3.2529572153, 3.4222693586,
1536,4, 3.4345228052, 3.2518264437,
1537,0, 3.3308804035, 2.8767860985,
1537,1, 3.1062778664, 3.3815774155,
1537,2, 2.9873969078, 2.7956219053,
1537,3, 3.6725863266, 3.3605003166,
1537,4, 3.6165124178, 3.9846116781,
1538,0, 3.0796884823, 2.5338550425,
1538,1, 2.8912764978, 2.1949632120,
1538,2, 3.2887505150, 4.1035445738,
1538,3, 3.2759471130, 3.1967554855,
1538,4, 2.9195623446, 2.5560980988,
1539,0, 3.2743994665, 3.0477166128,
1539,1, 3.0695882273, 2.4529421759,
1539,2, 3.2963720703, 5.2490807819,
1539,3, 3.3319693136, 3.5267239094,
1539,4, 3.0007121086, 3.0191585302,
1540,0, 3.9031506586, 3.0619939661,
1540,1, 3.1385808182, 2.6573123217,
1540,2, 4.1585611868, 3.3562443972,
1540,3, 3.8761145544, 2.7376301193,
1540,4, 3.6371289539, 3.4937653351,
1541,0, 2.9870136595, 2.8514402008,
1541,1, 5.4247722912, 3.5596476746,
1541,2, 3.2734445858, 2.5609852982,
1541,3, 3.1712033033, 3.7175112677,
1541,4, 3.5753089142, 2.6524778128,
1542,0, 3.2013924456, 2.7116249990,
1542,1, 3.0350009966, 2.7360916996,
1542,2, 3.0555584621, 2.4668851423,
1542,3, 3.2048866510, 3.5259624672,
1542,4, 4.0447463083, 3.8738207483,
1543,0, 2.6814561701, 2.1938442516,
1543,1, 3.3193353271, 3.7207122326,
1543,2, 3.5724056053, 2.9631166506,
1543,3, 3.1636506224, 3.7244150496,
1543,4, 3.3213801718, 2.6734279776,
1544,0, 3.1244647217, 2.5219225502,
1544,1, 3.3218499613, 3.8094889307,
1544,2, 2.8134320307, 2.4476515675,
1544,3, 3.9020192289, 2.4546125889,
1544,4, 2.8940775824, 2.3429598093,
1545,0, 3.2501691484, 3.5284452248,
1545,1, 3.0570080900, 2.6487996054,
1545,2, 3.4257022858, 4.2488377857,
1545,3, 2.6954860401, 2.8447110462,
1545,4, 3.7252886772, 3.3911928082,
1546,0, 3.0020198059, 3.6009075880,
1546,1, 3.0273820162, 2.2905590153,
1546,2, 2.9909944630, 2.4345784092,
1546,3, 3.7434688711, 4.1099048519,
1546,4, 2.9277049971, 2.8481090117,
1547,0, 3.0207850838, 2.9700032997,
1547,1, 2.7686852312, 3.1994793701,
1547,2, 2.9665375614, 3.5471120358,
1547,3, 3.0821355152, 2.2535493040,
1547,4, 2.8497462034, 2.2441772747,
1548,0, 3.3740650511, 2.7192261982,
1548,1, 2.9687716198, 2.3450841188,
1548,2, 2.9962382460, 3.1380143976,
1548,3, 3.3283710194, 4.3590479469,
1548,4, 2.9618758106, 2.7493382597,
1549,0, 2.6117201614, 3.2431844473,
1549,1, 2.9610451078, 2.5204966593,
1549,2, 3.1867980146, 2.8387580395,
1549,3, 3.9585842752, 3.1513583040,
1549,4, 3.1334803295, 3.9657955456,
1550,0, 2.7356026554, 3.6872195053,
1550,1, 3.4301544189, 3.6146732235,
1550,2, 3.8267835522, 3.1017899752,
1550,3, 3.9510810566, 3.2767102528,
1550,4, 3.6983840513, 3.7461380768,
1551,0, 3.1219622707, 3.8463541985,
1551,1, 3.5228840494, 3.1407054377,
1551,2, 2.8802184343, 2.1429353046,
1551,3, 3.4404531479, 3.6664571571,
1551,4, 3.0845913839, 3.1445948601,
1552,0, 3.3985999584, 2.6574768972,
